Date,Area,Animal Crimes,Arson & Explosives,Conspiracy & Miscellaneous,Drug-Related Crimes,Fraud Crimes,Other,Property Crimes,Public Disorder Crimes,Sexual Crimes,Theft Crimes,Violent Crimes,child_crimes,Total Crimes
2017-06-25,South Bay Cities,0,0,1,0,1,7,25,9,5,95,53,2,198
2017-06-25,South Gate-East Los Angeles,0,0,0,0,0,7,22,14,5,71,86,3,208
2017-07-02,Los Angeles,1,5,0,0,33,93,259,110,71,1159,747,26,2504
2017-07-02,San Fernando Valley,0,2,0,0,21,76,138,85,32,808,303,16,1481
2017-07-02,Santa Monica,0,2,0,0,5,15,25,5,4,146,43,0,245
2017-07-02,South Bay Cities,0,0,0,0,3,10,31,6,6,90,52,2,200
2017-07-02,South Gate-East Los Angeles,0,1,0,0,2,6,31,10,8,110,78,3,249
2017-07-09,Los Angeles,1,7,0,1,26,89,288,134,54,1004,755,19,2378
2017-07-09,San Fernando Valley,1,5,0,0,28,59,180,81,33,696,311,6,1400
2017-07-09,Santa Monica,0,0,0,0,5,18,19,7,7,140,46,0,242
2017-07-09,South Bay Cities,0,2,0,0,1,11,17,9,1,79,48,0,168
2017-07-09,South Gate-East Los Angeles,0,0,0,0,3,11,35,17,6,79,106,1,258
2017-07-16,Los Angeles,0,7,0,0,31,97,253,114,50,1132,791,5,2480
2017-07-16,San Fernando Valley,0,0,0,0,20,83,128,72,25,694,304,11,1337
2017-07-16,Santa Monica,0,1,0,0,4,18,23,14,3,128,35,2,228
2017-07-16,South Bay Cities,0,0,0,0,3,14,35,7,1,101,45,0,206
2017-07-16,South Gate-East Los Angeles,0,1,0,0,3,9,26,11,5,80,78,0,213
2017-07-23,Los Angeles,1,6,1,0,20,102,280,120,38,1196,787,20,2571
2017-07-23,San Fernando Valley,0,5,0,0,20,61,145,81,20,755,329,13,1429
2017-07-23,Santa Monica,0,1,0,0,4,12,18,12,4,135,39,0,225
2017-07-23,South Bay Cities,0,1,0,0,2,3,22,10,5,89,48,1,181
2017-07-23,South Gate-East Los Angeles,0,3,0,0,0,13,29,16,3,80,98,2,244
2017-07-30,Los Angeles,0,3,0,0,25,91,304,117,43,1172,729,12,2496
2017-07-30,San Fernando Valley,0,2,1,0,21,61,155,75,31,713,256,11,1326
2017-07-30,Santa Monica,0,0,0,0,3,12,13,12,2,144,50,1,237
2017-07-30,South Bay Cities,0,1,0,0,2,3,23,7,4,113,55,1,209
2017-07-30,South Gate-East Los Angeles,1,0,0,0,1,7,30,16,3,74,80,2,214
2017-08-06,Los Angeles,0,9,0,0,30,110,262,123,69,1109,753,20,2485
2017-08-06,San Fernando Valley,0,0,0,0,21,74,177,65,31,771,293,19,1451
2017-08-06,Santa Monica,0,1,0,0,6,6,27,12,10,146,62,1,271
2017-08-06,South Bay Cities,0,0,0,0,2,5,21,15,5,91,69,3,211
2017-08-06,South Gate-East Los Angeles,1,2,0,0,3,18,30,8,9,87,117,4,279
2017-08-13,Los Angeles,0,12,0,0,23,97,260,129,39,1040,679,9,2288
2017-08-13,San Fernando Valley,1,1,0,0,17,64,153,55,26,710,269,6,1302
2017-08-13,Santa Monica,0,0,0,0,4,18,22,12,1,125,38,1,221
2017-08-13,South Bay Cities,0,0,0,0,0,7,27,13,2,89,51,0,189
2017-08-13,South Gate-East Los Angeles,0,2,0,0,2,6,31,10,7,69,109,3,239
2017-08-20,Los Angeles,0,7,0,0,28,87,243,107,49,1075,720,9,2325
2017-08-20,San Fernando Valley,1,3,0,0,21,69,191,66,21,819,253,7,1451
2017-08-20,Santa Monica,0,2,0,0,2,13,18,8,16,156,28,0,243
2017-08-20,South Bay Cities,0,0,0,0,4,6,18,6,6,87,44,1,172
2017-08-20,South Gate-East Los Angeles,1,1,0,0,1,9,22,17,0,87,89,1,228
2017-08-27,Los Angeles,0,9,0,0,27,94,267,102,59,1088,754,14,2414
2017-08-27,San Fernando Valley,2,2,0,0,24,59,149,70,29,738,286,7,1366
2017-08-27,Santa Monica,0,1,0,0,3,15,27,15,6,152,32,0,251
2017-08-27,South Bay Cities,0,0,0,0,2,7,33,15,2,83,57,1,200
2017-08-27,South Gate-East Los Angeles,0,0,0,0,0,5,20,8,1,89,74,4,201
2017-09-03,Los Angeles,1,6,0,0,22,142,279,139,77,1162,755,21,2604
2017-09-03,San Fernando Valley,3,2,0,0,31,81,178,62,41,822,332,9,1561
2017-09-03,Santa Monica,0,0,0,0,4,17,26,7,9,137,44,1,245
2017-09-03,South Bay Cities,0,3,0,0,6,13,29,13,8,106,66,2,246
2017-09-03,South Gate-East Los Angeles,0,2,0,0,0,11,26,16,8,99,97,2,261
2017-09-10,Los Angeles,0,8,0,0,31,112,285,118,53,1044,743,10,2404
2017-09-10,San Fernando Valley,0,3,0,0,16,50,156,58,24,727,342,5,1381
2017-09-10,Santa Monica,0,1,0,0,3,8,22,8,4,139,38,0,223
2017-09-10,South Bay Cities,0,0,0,0,3,4,20,13,9,63,47,1,160
2017-09-10,South Gate-East Los Angeles,0,0,0,0,2,6,13,12,8,79,88,0,208
2017-09-17,Los Angeles,0,7,0,0,22,99,271,108,51,1069,703,11,2341
2017-09-17,San Fernando Valley,0,1,0,0,33,65,169,82,24,825,319,8,1526
2017-09-17,Santa Monica,0,0,0,0,1,13,22,12,5,157,42,0,252
2017-09-17,South Bay Cities,1,0,0,0,4,5,34,13,5,79,48,1,190
2017-09-17,South Gate-East Los Angeles,0,1,2,0,1,14,24,12,3,83,108,2,250
2017-09-24,Los Angeles,0,5,0,0,27,93,259,117,56,1079,658,15,2309
2017-09-24,San Fernando Valley,1,0,0,0,21,71,148,81,23,762,296,6,1409
2017-09-24,Santa Monica,1,1,0,0,7,13,28,8,3,155,46,1,263
2017-09-24,South Bay Cities,0,0,0,0,1,10,19,12,4,100,48,2,196
2017-09-24,South Gate-East Los Angeles,1,1,0,0,0,11,29,12,5,80,81,1,221
2017-10-01,Los Angeles,1,10,0,0,20,100,261,111,46,1155,664,8,2376
2017-10-01,San Fernando Valley,0,3,0,0,24,50,123,77,17,830,270,6,1400
2017-10-01,Santa Monica,0,1,0,0,2,13,23,10,4,148,53,0,254
2017-10-01,South Bay Cities,0,0,0,0,2,8,25,10,3,98,40,0,186
2017-10-01,South Gate-East Los Angeles,0,1,0,0,0,11,24,18,2,89,95,3,243
2017-10-08,Los Angeles,0,8,0,0,14,99,283,125,82,1277,699,22,2609
2017-10-08,San Fernando Valley,1,2,0,1,21,79,155,84,41,799,305,8,1496
2017-10-08,Santa Monica,0,0,0,0,5,12,25,14,7,134,40,1,238
2017-10-08,South Bay Cities,0,0,0,0,2,8,24,5,6,86,37,3,171
2017-10-08,South Gate-East Los Angeles,0,1,0,0,2,10,28,18,4,76,80,0,219
2017-10-15,Los Angeles,1,8,0,0,22,83,260,99,68,1104,693,9,2347
2017-10-15,San Fernando Valley,1,3,0,1,25,55,149,76,27,733,299,5,1374
2017-10-15,Santa Monica,0,1,0,0,3,11,22,10,3,123,37,0,210
2017-10-15,South Bay Cities,0,0,0,0,0,6,19,8,4,86,42,1,166
2017-10-15,South Gate-East Los Angeles,0,1,0,0,2,3,26,13,7,81,92,1,226
2017-10-22,Los Angeles,1,12,0,0,29,117,289,146,54,1257,747,11,2663
2017-10-22,San Fernando Valley,0,6,0,0,36,64,154,86,31,773,307,7,1464
2017-10-22,Santa Monica,0,0,0,0,1,11,27,5,6,137,40,0,227
2017-10-22,South Bay Cities,0,0,0,0,3,5,14,6,4,76,54,3,165
2017-10-22,South Gate-East Los Angeles,0,0,0,0,2,14,31,18,5,95,79,1,245
2017-10-29,Los Angeles,1,3,0,0,20,110,307,124,64,1143,791,8,2571
2017-10-29,San Fernando Valley,0,3,0,0,23,45,133,82,28,764,360,2,1440
2017-10-29,Santa Monica,1,2,0,0,1,13,18,6,5,140,34,1,221
2017-10-29,South Bay Cities,0,0,0,0,3,10,17,6,1,79,62,2,180
2017-10-29,South Gate-East Los Angeles,0,0,0,0,3,14,27,15,2,97,88,2,248
2017-11-05,Los Angeles,2,4,0,0,33,96,302,121,66,1232,722,20,2598
2017-11-05,San Fernando Valley,1,1,0,0,30,69,185,85,43,829,310,10,1563
2017-11-05,Santa Monica,0,1,0,0,3,15,19,8,9,129,48,1,233
2017-11-05,South Bay Cities,0,0,0,0,2,13,30,13,3,95,30,3,189
2017-11-05,South Gate-East Los Angeles,0,0,0,0,1,14,20,14,6,89,94,4,242
2017-11-12,Los Angeles,1,12,0,0,17,82,231,108,61,1071,696,9,2288
2017-11-12,San Fernando Valley,0,7,0,0,19,46,163,68,23,736,285,10,1357
2017-11-12,Santa Monica,0,1,0,0,3,13,29,6,6,117,39,0,214
2017-11-12,South Bay Cities,0,0,0,0,3,5,18,8,2,95,39,3,173
2017-11-12,South Gate-East Los Angeles,0,0,0,0,1,5,23,18,5,79,84,3,218
2017-11-19,Los Angeles,1,1,0,0,20,85,280,124,62,1169,717,19,2478
2017-11-19,San Fernando Valley,1,5,0,0,19,48,149,79,26,751,330,6,1414
2017-11-19,Santa Monica,0,0,0,0,6,17,32,9,9,149,52,0,274
2017-11-19,South Bay Cities,0,0,0,0,2,4,11,5,6,88,31,3,150
2017-11-19,South Gate-East Los Angeles,0,0,0,0,0,7,28,11,4,79,66,2,197
2017-11-26,Los Angeles,1,2,0,0,16,84,249,109,47,1122,698,9,2337
2017-11-26,San Fernando Valley,0,3,0,0,12,55,147,59,18,726,283,5,1308
2017-11-26,Santa Monica,0,2,0,0,4,14,28,7,6,127,37,1,226
2017-11-26,South Bay Cities,0,1,0,0,2,5,31,11,5,83,41,0,179
2017-11-26,South Gate-East Los Angeles,0,0,0,0,1,11,30,9,6,83,107,2,249
2017-12-03,Los Angeles,0,1,0,0,28,99,284,111,65,1305,652,13,2558
2017-12-03,San Fernando Valley,0,1,0,0,17,60,186,68,33,780,290,16,1451
2017-12-03,Santa Monica,0,0,0,0,3,13,21,7,6,153,34,0,237
2017-12-03,South Bay Cities,0,0,0,0,4,9,17,14,5,80,39,0,168
2017-12-03,South Gate-East Los Angeles,0,1,0,0,0,4,34,10,6,92,93,3,243
2017-12-10,Los Angeles,0,7,0,0,27,82,263,105,49,1153,620,7,2313
2017-12-10,San Fernando Valley,1,3,0,0,14,52,151,48,29,714,268,1,1281
2017-12-10,Santa Monica,0,1,0,0,0,10,18,5,7,137,36,1,215
2017-12-10,South Bay Cities,0,0,0,0,0,4,27,9,5,76,50,1,172
2017-12-10,South Gate-East Los Angeles,0,1,0,0,2,8,24,10,5,88,92,0,230
2017-12-17,Los Angeles,2,7,0,0,26,99,257,101,54,1203,632,10,2391
2017-12-17,San Fernando Valley,1,3,0,0,19,66,147,85,31,784,271,6,1413
2017-12-17,Santa Monica,0,1,0,0,3,9,29,7,6,164,31,1,251
2017-12-17,South Bay Cities,1,1,0,0,5,6,22,6,2,79,44,0,166
2017-12-17,South Gate-East Los Angeles,0,0,0,0,2,8,20,19,2,90,80,1,222
2017-12-24,Los Angeles,0,8,0,0,26,77,209,106,58,1208,615,10,2317
2017-12-24,San Fernando Valley,0,1,0,0,19,53,157,48,15,844,261,3,1401
2017-12-24,Santa Monica,0,0,0,0,1,16,13,6,4,172,31,0,243
2017-12-24,South Bay Cities,0,0,0,0,2,9,19,16,2,75,40,0,163
2017-12-24,South Gate-East Los Angeles,0,1,0,0,0,6,23,11,3,88,77,3,212
2017-12-31,Los Angeles,0,5,0,0,16,92,245,99,47,1023,612,9,2148
2017-12-31,San Fernando Valley,0,1,0,0,17,47,151,48,11,683,270,5,1233
2017-12-31,Santa Monica,1,0,0,0,4,11,18,7,5,102,30,1,179
2017-12-31,South Bay Cities,0,1,0,0,1,6,25,7,1,81,47,0,169
2017-12-31,South Gate-East Los Angeles,0,1,0,0,0,3,26,9,2,86,96,4,227
2018-01-07,Los Angeles,0,6,0,0,24,122,259,113,114,1194,664,64,2560
2018-01-07,San Fernando Valley,0,4,0,0,28,92,182,60,80,805,307,41,1599
2018-01-07,Santa Monica,0,0,0,0,7,8,23,11,8,142,40,0,239
2018-01-07,South Bay Cities,0,0,0,0,2,9,19,15,6,101,46,4,202
2018-01-07,South Gate-East Los Angeles,0,1,0,0,2,13,35,7,12,87,89,13,259
2018-01-14,Los Angeles,1,3,0,0,23,83,269,95,56,1025,601,13,2169
2018-01-14,San Fernando Valley,1,2,0,0,25,63,139,77,22,784,239,5,1357
2018-01-14,Santa Monica,0,2,0,0,2,11,29,13,3,150,21,0,231
2018-01-14,South Bay Cities,0,1,0,0,3,5,23,10,1,83,45,1,172
2018-01-14,South Gate-East Los Angeles,0,1,0,0,0,5,25,9,2,78,60,1,181
2018-01-21,Los Angeles,3,2,0,0,27,96,278,108,55,1168,701,11,2449
2018-01-21,San Fernando Valley,0,3,0,0,28,45,151,83,27,741,267,11,1356
2018-01-21,Santa Monica,0,0,0,0,0,17,17,2,4,141,23,0,204
2018-01-21,South Bay Cities,0,0,0,0,1,8,20,9,5,82,59,1,185
2018-01-21,South Gate-East Los Angeles,1,0,0,0,2,6,31,8,6,72,73,1,200
2018-01-28,Los Angeles,0,4,0,0,23,87,236,114,71,1144,638,11,2328
2018-01-28,San Fernando Valley,0,2,0,0,24,58,137,60,29,746,256,6,1318
2018-01-28,Santa Monica,0,1,0,0,1,11,29,12,4,128,45,0,231
2018-01-28,South Bay Cities,1,2,0,0,3,10,28,8,0,69,34,0,155
2018-01-28,South Gate-East Los Angeles,1,1,0,0,3,10,22,13,6,99,86,2,243
2018-02-04,Los Angeles,0,5,0,0,22,93,279,140,65,1187,684,16,2491
2018-02-04,San Fernando Valley,0,1,0,0,31,69,143,64,37,779,325,7,1456
2018-02-04,Santa Monica,0,1,0,0,4,15,18,7,2,133,51,1,232
2018-02-04,South Bay Cities,0,2,0,0,1,7,28,6,7,90,70,2,213
2018-02-04,South Gate-East Los Angeles,0,1,0,0,0,10,25,11,7,96,111,3,264
2018-02-11,Los Angeles,1,3,0,0,24,91,305,83,56,1116,644,13,2336
2018-02-11,San Fernando Valley,1,3,1,0,19,45,130,68,29,706,308,9,1319
2018-02-11,Santa Monica,0,2,0,0,1,11,21,4,5,131,30,0,205
2018-02-11,South Bay Cities,0,0,0,0,3,4,23,5,3,74,47,1,160
2018-02-11,South Gate-East Los Angeles,0,0,0,0,2,6,27,12,7,97,81,0,232
2018-02-18,Los Angeles,3,4,0,0,19,108,290,136,57,1177,657,14,2465
2018-02-18,San Fernando Valley,0,8,0,0,22,58,132,74,23,704,278,7,1306
2018-02-18,Santa Monica,0,0,0,0,5,20,15,11,2,140,32,3,228
2018-02-18,South Bay Cities,1,1,0,0,0,8,17,5,0,81,51,1,165
2018-02-18,South Gate-East Los Angeles,0,2,0,0,0,10,29,9,6,86,98,3,243
2018-02-25,Los Angeles,0,2,0,0,18,84,247,112,49,1103,561,7,2183
2018-02-25,San Fernando Valley,0,0,0,0,23,62,107,57,29,780,259,2,1319
2018-02-25,Santa Monica,0,0,0,0,2,4,13,9,2,132,38,0,200
2018-02-25,South Bay Cities,0,0,0,0,3,7,19,8,1,82,38,0,158
2018-02-25,South Gate-East Los Angeles,0,1,0,0,3,10,23,14,5,71,65,1,193
2018-03-04,Los Angeles,1,3,0,0,26,108,237,126,59,1131,571,19,2281
2018-03-04,San Fernando Valley,0,1,0,0,28,75,136,64,22,842,277,7,1452
2018-03-04,Santa Monica,0,0,0,0,2,11,19,11,4,143,33,1,224
2018-03-04,South Bay Cities,0,0,0,0,2,13,22,15,4,76,47,3,182
2018-03-04,South Gate-East Los Angeles,0,1,0,0,1,11,24,18,6,82,57,5,205
2018-03-11,Los Angeles,2,3,0,0,23,92,285,94,64,1020,620,11,2214
2018-03-11,San Fernando Valley,0,2,0,0,31,52,175,93,29,764,255,4,1405
2018-03-11,Santa Monica,0,0,0,0,5,16,27,9,2,135,34,0,228
2018-03-11,South Bay Cities,0,0,0,0,3,3,19,4,7,91,45,0,172
2018-03-11,South Gate-East Los Angeles,1,1,0,0,1,13,16,20,5,75,65,1,198
2018-03-18,Los Angeles,1,8,0,1,18,110,256,131,54,1079,613,10,2281
2018-03-18,San Fernando Valley,0,2,0,0,17,66,122,87,21,756,258,10,1339
2018-03-18,Santa Monica,0,1,0,0,8,16,15,11,3,127,42,1,224
2018-03-18,South Bay Cities,0,0,0,0,0,7,22,10,2,68,41,1,151
2018-03-18,South Gate-East Los Angeles,0,0,0,0,0,12,25,13,4,80,57,1,192
2018-03-25,Los Angeles,0,3,0,0,23,99,256,116,53,1093,720,8,2371
2018-03-25,San Fernando Valley,0,1,0,0,14,52,128,53,31,736,277,5,1297
2018-03-25,Santa Monica,0,1,0,0,2,18,19,12,3,133,37,0,225
2018-03-25,South Bay Cities,1,0,0,0,3,7,23,10,3,78,49,1,175
2018-03-25,South Gate-East Los Angeles,1,1,0,0,0,7,24,6,4,90,74,1,208
2018-04-01,Los Angeles,2,6,0,0,17,88,273,119,51,1117,739,7,2419
2018-04-01,San Fernando Valley,0,3,0,0,18,61,159,80,32,757,284,9,1403
2018-04-01,Santa Monica,0,2,0,0,3,13,23,6,1,132,32,0,212
2018-04-01,South Bay Cities,0,0,0,0,1,10,15,10,1,90,43,0,170
2018-04-01,South Gate-East Los Angeles,0,0,0,0,1,10,29,9,5,69,70,2,195
2018-04-08,Los Angeles,1,4,1,1,31,105,287,132,58,1186,677,17,2500
2018-04-08,San Fernando Valley,0,2,0,0,28,59,133,87,41,829,280,10,1469
2018-04-08,Santa Monica,0,1,0,0,2,14,28,17,6,140,38,0,246
2018-04-08,South Bay Cities,0,1,0,0,4,8,21,11,2,99,63,2,211
2018-04-08,South Gate-East Los Angeles,0,0,0,0,1,14,20,13,5,89,97,4,243
2018-04-15,Los Angeles,0,3,1,0,22,110,308,145,53,1151,683,8,2484
2018-04-15,San Fernando Valley,1,1,0,0,21,54,145,63,31,699,297,7,1319
2018-04-15,Santa Monica,0,5,0,0,3,15,26,15,7,146,29,1,247
2018-04-15,South Bay Cities,0,0,0,0,2,8,25,8,4,89,39,0,175
2018-04-15,South Gate-East Los Angeles,0,0,0,0,2,7,27,8,6,79,102,2,233
2018-04-22,Los Angeles,0,8,0,0,23,90,262,120,51,1177,674,12,2417
2018-04-22,San Fernando Valley,0,2,0,0,25,57,153,78,34,714,288,2,1353
2018-04-22,Santa Monica,0,1,0,0,4,16,24,11,4,152,31,0,243
2018-04-22,South Bay Cities,0,0,0,0,2,10,24,13,3,86,48,1,187
2018-04-22,South Gate-East Los Angeles,1,0,0,0,0,9,24,5,4,95,85,1,224
2018-04-29,Los Angeles,2,8,0,0,21,94,283,135,56,1085,720,13,2417
2018-04-29,San Fernando Valley,0,1,0,0,11,54,151,81,27,706,289,7,1327
2018-04-29,Santa Monica,0,0,0,0,4,8,21,8,5,131,38,3,218
2018-04-29,South Bay Cities,0,2,0,0,1,7,24,10,3,85,46,1,179
2018-04-29,South Gate-East Los Angeles,0,2,0,0,1,8,22,17,5,109,85,1,250
2018-05-06,Los Angeles,0,8,0,0,20,106,301,125,74,1198,713,19,2564
2018-05-06,San Fernando Valley,0,1,0,0,21,68,145,92,42,756,295,5,1425
2018-05-06,Santa Monica,0,2,0,0,3,11,26,9,4,133,68,4,260
2018-05-06,South Bay Cities,0,1,0,0,5,11,32,14,8,90,39,3,203
2018-05-06,South Gate-East Los Angeles,0,1,0,0,1,14,26,12,10,114,74,5,257
2018-05-13,Los Angeles,0,4,0,0,17,109,270,125,47,1111,634,8,2325
2018-05-13,San Fernando Valley,0,2,0,0,22,54,157,71,22,660,322,7,1317
